,incident_id,incident_date,state,city_county,street_address,killed,injured,full_address,lat,long
380,1716944,"June 25, 2020",Connecticut,Bridgeport,527 Huntington Rd,1,3,"527 Huntington Rd, Bridgeport Connecticut",41.2002227,-73.1821103
381,1715616,"June 24, 2020",Tennessee,Jackson,Melwood St,0,4,"Melwood St, Jackson Tennessee",35.640962,-88.8163247
382,1714504,"June 23, 2020",Illinois,Chicago,9100  South Ellis Ave,0,4,"9100  South Ellis Ave, Chicago Illinois",41.729293049999995,-87.60010554642227
383,1715231,"June 23, 2020",Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,"Lantana Rd and Edgecliff Ave, Lake Worth Florida",Not Found,Not Found
384,1712342,"June 22, 2020",North Carolina,Charlotte,1800  Beatties Ford Rd,4,5,"1800  Beatties Ford Rd, Charlotte North Carolina",35.3451262,-80.8835594
385,1713075,"June 22, 2020",California,San Francisco,200  Leavenworth St,0,5,"200  Leavenworth St, San Francisco California",37.782929,-122.413976
386,1713790,"June 22, 2020",New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,"Sterling St and Brooklyn Ave, Brooklyn New York",40.6630955,-73.9508689
387,1712876,"June 22, 2020",Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,"N Morgan Ave and N 16th Ave, Minneapolis Minnesota",Not Found,Not Found
388,1712898,"June 22, 2020",Minnesota,Minneapolis,627 W Broadway,0,4,"627 W Broadway, Minneapolis Minnesota",44.998793,-93.25705
389,1712408,"June 22, 2020",Illinois,Chicago,200 S Central Park Blvd,0,5,"200 S Central Park Blvd, Chicago Illinois",41.878141,-87.715915
390,1712386,"June 22, 2020",Illinois,Chicago,5200  S Lowe Ave,0,4,"5200  S Lowe Ave, Chicago Illinois",41.799707,-87.641758
391,1713668,"June 22, 2020",Ohio,Columbus,1910 Fountainview Ct,1,4,"1910 Fountainview Ct, Columbus Ohio",39.94069510471778,-82.83436654573885
392,1711747,"June 21, 2020",New York,Buffalo,W Ferry St and Niagara St,0,4,"W Ferry St and Niagara St, Buffalo New York",Not Found,Not Found
393,1711626,"June 21, 2020",Texas,Austin,500  E 7th St,0,5,"500  E 7th St, Austin Texas",30.267959599999998,-97.73748069840951
394,1711410,"June 21, 2020",Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,"2939 Hennepin Ave S, Minneapolis Minnesota",44.9488126,-93.2980878
395,1711690,"June 21, 2020",Alabama,Auburn,600  Railroad Ave,0,4,"600  Railroad Ave, Auburn Alabama",32.6099953605961,-85.49270899380721
396,1713493,"June 21, 2020",Texas,Corpus Christi,5802 Everhart Rd,1,3,"5802 Everhart Rd, Corpus Christi Texas",27.704110043823803,-97.39081782115008
397,1711605,"June 21, 2020",Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,"North 28th St and West Ruby Ave, Milwaukee Wisconsin",Not Found,Not Found
398,1711487,"June 21, 2020",Illinois,Chicago,2600  W Potomac Ave,1,3,"2600  W Potomac Ave, Chicago Illinois",41.904877,-87.692165
399,1710537,"June 20, 2020",New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,"Mount Eden Pkwy and Monroe Ave, Bronx New York",Not Found,Not Found
400,1711285,"June 20, 2020",New York,Syracuse,Marcellus St and Wyoming St,1,8,"Marcellus St and Wyoming St, Syracuse New York",Not Found,Not Found
401,1711876,"June 20, 2020",Michigan,Detroit,Appoline St and Puritan Ave,0,4,"Appoline St and Puritan Ave, Detroit Michigan",Not Found,Not Found
402,1711272,"June 20, 2020",Michigan,Saginaw,Livingston Dr and Tausend St,1,3,"Livingston Dr and Tausend St, Saginaw Michigan",Not Found,Not Found
403,1710849,"June 20, 2020",Wisconsin,Janesville,6530 S US-51,0,5,"6530 S US-51, Janesville Wisconsin",42.704586,-89.031005
404,1710920,"June 20, 2020",North Carolina,Pinetops,715 E Lashley St,2,2,"715 E Lashley St, Pinetops North Carolina",35.7888797,-77.6375318
405,1710680,"June 20, 2020",New Jersey,Jersey City,Union St and Ocean Ave,1,4,"Union St and Ocean Ave, Jersey City New Jersey",40.7132854,-74.0738258
406,1711397,"June 20, 2020",Kansas,Wichita,3741 N Rock Rd,0,5,"3741 N Rock Rd, Wichita Kansas",37.751073899999994,-97.2462799760516
407,1711134,"June 20, 2020",New York,Bronx,Mapes Ave,0,4,"Mapes Ave, Bronx New York",40.845204,-73.886746
408,1708889,"June 18, 2020",New York,Albany,8 Albany St,0,7,"8 Albany St, Albany New York",42.6685981,-73.74093845
409,1708432,"June 17, 2020",Illinois,Chicago,1323 W 76th St,0,4,"1323 W 76th St, Chicago Illinois",41.75557245,-87.65722204562024
410,1706994,"June 16, 2020",Iowa,Fort Dodge,900  10th Ave SW,2,2,"900  10th Ave SW, Fort Dodge Iowa",42.497186,-94.185466
411,1706710,"June 15, 2020",Illinois,Chicago,W Diversey Ave,0,4,"W Diversey Ave, Chicago Illinois",41.9308894,-87.7958055
412,1704879,"June 14, 2020",Minnesota,Minneapolis,328 W Broadway Ave,1,6,"328 W Broadway Ave, Minneapolis Minnesota",45.011374,-93.3167106
413,1704862,"June 14, 2020",Kentucky,Louisville,531 Franklin St,1,4,"531 Franklin St, Louisville Kentucky",38.2565537,-85.7395964
414,1704873,"June 14, 2020",Louisiana,Lafayette,400  Jefferson St,0,5,"400  Jefferson St, Lafayette Louisiana",30.226567,-92.017561
415,1705050,"June 14, 2020",Louisiana,Lake Charles,3945 US-90,0,4,"3945 US-90, Lake Charles Louisiana",30.235765,-93.211348
416,1705346,"June 14, 2020",Louisiana,New Orleans,600  S Lopez St,2,2,"600  S Lopez St, New Orleans Louisiana",29.964051,-90.096012
417,1705355,"June 13, 2020",Arkansas,Rison,Carver St and Center St,0,4,"Carver St and Center St, Rison Arkansas",Not Found,Not Found
418,1705440,"June 13, 2020",California,Hesperia,8100  Julie Ct,0,5,"8100  Julie Ct, Hesperia California",Not Found,Not Found
419,1704116,"June 13, 2020",Missouri,Saint Louis,3103 N Grand Blvd,2,4,"3103 N Grand Blvd, Saint Louis Missouri",38.65869465,-90.2188811864572
420,1704415,"June 13, 2020",New York,Wyandanch,76 Grand Blvd,1,7,"76 Grand Blvd, Wyandanch New York",40.75276795,-73.35363497926456
421,1704176,"June 13, 2020",Maryland,Baltimore,700  S Broadway St,0,5,"700  S Broadway St, Baltimore Maryland",Not Found,Not Found
422,1704580,"June 13, 2020",Georgia,Atlanta,69 Mason Ave NE,2,5,"69 Mason Ave NE, Atlanta Georgia",Not Found,Not Found
423,1704727,"June 13, 2020",District of Columbia,Washington,3100  Waclark Pl SE,2,5,"3100  Waclark Pl SE, Washington District of Columbia",38.844528,-77.001945
424,1703509,"June 12, 2020",Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,"N Broad St and Colwyn St, Philadelphia Pennsylvania",Not Found,Not Found
425,1704217,"June 12, 2020",New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,"E 233rd St and Bronx River Pkwy, Bronx New York",Not Found,Not Found
426,1703985,"June 12, 2020",Texas,San Antonio,8134 Broadway St,0,8,"8134 Broadway St, San Antonio Texas",29.284773845162707,-94.8621156465432
427,1702276,"June 11, 2020",Virginia,Richmond,800  N 1st St,0,4,"800  N 1st St, Richmond Virginia",37.549946,-77.436569
428,1702172,"June 11, 2020",District of Columbia,Washington,1200  Mt Olivet Rd NE,0,7,"1200  Mt Olivet Rd NE, Washington District of Columbia",38.910224,-76.984804
429,1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,6,0,"1101 Richwood Road 2, Monroe Louisiana",32.437622,-92.095934
430,1703055,"June 11, 2020",Texas,Houston,5840 Glenmont Dr,2,4,"5840 Glenmont Dr, Houston Texas",29.71998781632653,-95.48366980612245
431,1702372,"June 10, 2020",California,Sacramento,68th Avenue and Della Circle,1,4,"68th Avenue and Della Circle, Sacramento California",38.4890326,-121.493799
432,1701382,"June 10, 2020",Ohio,Toledo,1100  Baker St,1,3,"1100  Baker St, Toledo Ohio",41.667816,-83.532573
433,1701714,"June 10, 2020",California,Paso Robles,900 Park St,2,4,"900 Park St, Paso Robles California",35.6238003,-120.6894332
434,1700864,"June 9, 2020",North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,"E 13th St and Greenwood St, Scotland Neck North Carolina",Not Found,Not Found
435,1701426,"June 9, 2020",Pennsylvania,Philadelphia,600 block N 8th St,1,6,"600 block N 8th St, Philadelphia Pennsylvania",Not Found,Not Found
436,1701491,"June 9, 2020",California,Vallejo,100  Cynthia Ave,2,3,"100  Cynthia Ave, Vallejo California",38.146599,-122.230545
437,1700371,"June 8, 2020",New York,Brooklyn,512 Bristol St,0,4,"512 Bristol St, Brooklyn New York",40.65838145,-73.91004475
438,1700250,"June 8, 2020",Tennessee,Memphis,1525 E McLemore Ave,0,4,"1525 E McLemore Ave, Memphis Tennessee",35.11537874835584,-90.0114558729665
439,1699193,"June 7, 2020",Tennessee,Dyersburg,1305 Grant St,0,5,"1305 Grant St, Dyersburg Tennessee",36.023533460073835,-89.37178538562243
440,1699577,"June 7, 2020",Arkansas,Hope,1400  East Hickory St,0,5,"1400  East Hickory St, Hope Arkansas",Not Found,Not Found
441,1700234,"June 7, 2020",Illinois,Robbins,13600  Central Park Ave,1,3,"13600  Central Park Ave, Robbins Illinois",41.64569,-87.70891
442,1699211,"June 7, 2020",Missouri,Sikeston,915 Plantation Blvd,2,7,"915 Plantation Blvd, Sikeston Missouri",36.86635561320944,-89.56915054944332
443,1698987,"June 7, 2020",Illinois,Chicago,50  S Seeley Ave,1,3,"50  S Seeley Ave, Chicago Illinois",41.880647726888355,-87.67795919498228
444,1699667,"June 7, 2020",Illinois,Chicago,3700  S State St,0,6,"3700  S State St, Chicago Illinois",41.845594,-87.6267674
445,1698306,"June 6, 2020",Missouri,Kansas City,E 18th St and Vine St,1,4,"E 18th St and Vine St, Kansas City Missouri",39.0912231,-94.56489
446,1700812,"June 6, 2020",Mississippi,Drew,Wilson Ave,0,5,"Wilson Ave, Drew Mississippi",33.811111,-90.525839
447,1698868,"June 6, 2020",California,Sacramento,Gardendale Rd and 29th St,1,4,"Gardendale Rd and 29th St, Sacramento California",Not Found,Not Found
448,1698276,"June 6, 2020",Ohio,Ironton,1305 S 3rd St,0,4,"1305 S 3rd St, Ironton Ohio",38.52568465306122,-82.67766367346938
449,1697541,"June 5, 2020",Colorado,Denver,4900  Wheeling St,0,4,"4900  Wheeling St, Denver Colorado",39.786347,-104.835741
450,1697453,"June 4, 2020",Alabama,Valhermoso Springs,522 Talucah Rd,7,0,"522 Talucah Rd, Valhermoso Springs Alabama",Not Found,Not Found
451,1695998,"June 2, 2020",Texas,Dallas,7460 S Westmoreland Rd,1,3,"7460 S Westmoreland Rd, Dallas Texas",32.655139250000005,-96.88443174400145
452,1695586,"June 2, 2020",Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,"Kewaunee St and Michigan Blvd, Racine Wisconsin",Not Found,Not Found
453,1695645,"June 2, 2020",Illinois,Chicago,8404 S Colfax Ave,0,4,"8404 S Colfax Ave, Chicago Illinois",41.7424569,-87.56147820849515
454,1694735,"June 1, 2020",Missouri,Saint Louis,1915 Olive St,0,4,"1915 Olive St, Saint Louis Missouri",38.63181551353224,-90.20734163715659
455,1693340,"May 31, 2020",Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,"S Carolina Ave and Polk St, Gulfport Mississippi",Not Found,Not Found
456,1693580,"May 31, 2020",Pennsylvania,Philadelphia,700  E Clearfield St,0,4,"700  E Clearfield St, Philadelphia Pennsylvania",39.995315,-75.117589
457,1692513,"May 30, 2020",New Jersey,Paterson,E 23rd St and 10th Ave,0,4,"E 23rd St and 10th Ave, Paterson New Jersey",40.93980015384615,-74.14530515384615
458,1692912,"May 30, 2020",District of Columbia,Washington,300  37th St SE,0,4,"300  37th St SE, Washington District of Columbia",38.88560445,-76.9527091624161
459,1693064,"May 30, 2020",Texas,Houston,9635 Scott St,1,4,"9635 Scott St, Houston Texas",29.7263588,-95.3500267
460,1693246,"May 30, 2020",Florida,Altha,21281 Apachee Rd,2,4,"21281 Apachee Rd, Altha Florida",Not Found,Not Found
461,1692496,"May 30, 2020",North Carolina,Gastonia,3000  Earl Ln,1,5,"3000  Earl Ln, Gastonia North Carolina",35.229602,-81.207509
462,1692102,"May 29, 2020",Virginia,Portsmouth,500  Edwards St,0,5,"500  Edwards St, Portsmouth Virginia",36.822662,-76.299267
463,1691221,"May 28, 2020",Kentucky,Louisville,601 W Jefferson St,0,7,"601 W Jefferson St, Louisville Kentucky",38.2546263,-85.76055713323035
464,1690922,"May 28, 2020",Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,"TN 385 and Kirby Pkwy, Memphis Tennessee",Not Found,Not Found
465,1691440,"May 28, 2020",Pennsylvania,Philadelphia,300  N 55th St,1,3,"300  N 55th St, Philadelphia Pennsylvania",39.965486,-75.230002
466,1690369,"May 27, 2020",Massachusetts,Boston,5 Ames St,1,4,"5 Ames St, Boston Massachusetts",42.29051973022516,-71.08656634127814
467,1690524,"May 27, 2020",Ohio,Cleveland,12800 Euclid Ave,1,3,"12800 Euclid Ave, Cleveland Ohio",41.5618381,-81.5435014
468,1690439,"May 27, 2020",California,San Jose,1100  William Ct,0,5,"1100  William Ct, San Jose California",37.341383,-121.862117
469,1689419,"May 27, 2020",Pennsylvania,Philadelphia,1800  Hart Ln,0,4,"1800  Hart Ln, Philadelphia Pennsylvania",39.991852,-75.121559
470,1688610,"May 26, 2020",Mississippi,Vicksburg,4045 Clay St,0,4,"4045 Clay St, Vicksburg Mississippi",32.34388044532813,-90.83820528669881
471,1689252,"May 26, 2020",Pennsylvania,Philadelphia,2700  N Darian St,0,4,"2700  N Darian St, Philadelphia Pennsylvania",Not Found,Not Found
472,1688917,"May 26, 2020",Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,"W Washington Blvd and N Hamlin Blvd, Chicago Illinois",Not Found,Not Found
473,1689555,"May 26, 2020",California,Los Angeles,119th St and Berendo Ave,0,5,"119th St and Berendo Ave, Los Angeles California",Not Found,Not Found
474,1688753,"May 26, 2020",South Carolina,Bowman,Dibble St and Rail St,3,5,"Dibble St and Rail St, Bowman South Carolina",Not Found,Not Found
475,1687999,"May 25, 2020",Louisiana,Lake Charles,6780 US-90,0,6,"6780 US-90, Lake Charles Louisiana",30.235765,-93.211348
476,1687219,"May 24, 2020",Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,"Union Boulevard and Cote Brilliante Ave, Saint Louis Missouri",Not Found,Not Found
477,1687037,"May 24, 2020",South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,"12th Ave N and Ocean Blvd, Myrtle Beach South Carolina",Not Found,Not Found
478,1687414,"May 24, 2020",Alabama,Danville,70 Flint Creek Pvt Dr,3,1,"70 Flint Creek Pvt Dr, Danville Alabama",Not Found,Not Found
479,1686222,"May 23, 2020",Texas,Houston,2900 Travis St,0,4,"2900 Travis St, Houston Texas",29.7436386,-95.3771975
480,1686615,"May 23, 2020",Illinois,Rock Island,800 14 1/2 St,1,4,"800 14 1/2 St, Rock Island Illinois",Not Found,Not Found
481,1687027,"May 23, 2020",South Carolina,Jonesville,100  Dover Rd,2,5,"100  Dover Rd, Jonesville South Carolina",Not Found,Not Found
482,1687108,"May 23, 2020",North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,"4900 Block of Albemarle Rd, Charlotte North Carolina",Not Found,Not Found
483,1687097,"May 23, 2020",Michigan,Flint,4100  Minerva St,1,3,"4100  Minerva St, Flint Michigan",Not Found,Not Found
484,1686414,"May 23, 2020",Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,"7776 NW 44th St, Fort Lauderdale (Lauderhill) Florida",Not Found,Not Found
485,1686747,"May 23, 2020",Florida,Daytona Beach,13 S Atlantic Ave,0,6,"13 S Atlantic Ave, Daytona Beach Florida",29.22645540815455,-81.00792014110364
486,1686685,"May 23, 2020",Illinois,Chicago,3911 W Grenshaw St,1,3,"3911 W Grenshaw St, Chicago Illinois",41.866884,-87.72328964283832
487,1687381,"May 23, 2020",Mississippi,Jackson,2300  Oakhurst Dr,1,4,"2300  Oakhurst Dr, Jackson Mississippi",32.276406,-90.218735
488,1686015,"May 22, 2020",Ohio,Cleveland,11921 Miles Ave,1,3,"11921 Miles Ave, Cleveland Ohio",41.44516866666667,-81.60007983333333
489,1683810,"May 20, 2020",Texas,Houston,6918 Landor St,2,3,"6918 Landor St, Houston Texas",29.83020337593985,-95.30436089473685
490,1683653,"May 19, 2020",Illinois,Decatur,300  West Leafland Ave,0,5,"300  West Leafland Ave, Decatur Illinois",39.853622,-88.959289
491,1682322,"May 18, 2020",California,Bakersfield,901 W Columbus St,0,5,"901 W Columbus St, Bakersfield California",35.39806473825503,-119.0120047181208
492,1681602,"May 17, 2020",South Carolina,Charleston,23 Cannon St,0,4,"23 Cannon St, Charleston South Carolina",32.791493122448976,-79.94275124489795
493,1681887,"May 17, 2020",Maryland,District Heights,6800  Atwood St,1,3,"6800  Atwood St, District Heights Maryland",38.8617687,-76.8907335
494,1682233,"May 17, 2020",South Carolina,Saint Matthews,100  Bugleflower Ln,4,1,"100  Bugleflower Ln, Saint Matthews South Carolina",Not Found,Not Found
495,1681588,"May 16, 2020",Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,"Martin Luther King Dr and E 4th St, Bogalusa Louisiana",Not Found,Not Found
496,1686369,"May 15, 2020",Florida,Gainesville,2305 SE Hawthorne Rd,0,5,"2305 SE Hawthorne Rd, Gainesville Florida",29.6506205,-82.3047189
497,1850080,"May 15, 2020",Pennsylvania,Philadelphia,4300  Germantown Ave,0,4,"4300  Germantown Ave, Philadelphia Pennsylvania",40.0194688,-75.1560664
498,1680027,"May 14, 2020",New Mexico,Albuquerque,820 Louisiana SE,0,5,"820 Louisiana SE, Albuquerque New Mexico",35.079933,-106.5685844
499,1679086,"May 13, 2020",Illinois,Rockford,2914 W State St,1,4,"2914 W State St, Rockford Illinois",42.2769959,-89.1321728
500,1678589,"May 13, 2020",Kentucky,Garrison,6151 Kinney Rd,1,4,"6151 Kinney Rd, Garrison Kentucky",38.59812753360951,-83.18641376512181
501,1679356,"May 13, 2020",Tennessee,Memphis,3500  Commerce Cir,0,4,"3500  Commerce Cir, Memphis Tennessee",35.051388,-89.920955
502,1677566,"May 11, 2020",Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,"Rosa Parks Ave and Courtland Dr, Montgomery Alabama",Not Found,Not Found
503,1676515,"May 10, 2020",Louisiana,Baton Rouge,2944 Plank Rd,0,5,"2944 Plank Rd, Baton Rouge Louisiana",30.474906081632653,-91.16171616326531
504,1676579,"May 10, 2020",Texas,Fort Worth,4750 Wilbarger St,0,5,"4750 Wilbarger St, Fort Worth Texas",32.698324,-97.25329772585262
505,1676746,"May 10, 2020",Texas,Katy,18000  Bonners Park Cir,0,6,"18000  Bonners Park Cir, Katy Texas",Not Found,Not Found
506,1676121,"May 9, 2020",Missouri,Saint Louis,3500  Arkansas Ave,0,4,"3500  Arkansas Ave, Saint Louis Missouri",38.592874,-90.241805
507,1674802,"May 7, 2020",Maryland,Baltimore,5100  Stafford Rd,0,4,"5100  Stafford Rd, Baltimore Maryland",39.280396,-76.700728
508,1673989,"May 6, 2020",Texas,Houston,14200  Bridgeport Rd,3,1,"14200  Bridgeport Rd, Houston Texas",29.600819,-95.419505
509,1673633,"May 6, 2020",Georgia,Albany,1900  Meadow Dr,1,3,"1900  Meadow Dr, Albany Georgia",31.604471,-84.108133
510,1674299,"May 6, 2020",Tennessee,Memphis,Barron Ave and Dogwood Dr,2,2,"Barron Ave and Dogwood Dr, Memphis Tennessee",Not Found,Not Found
511,1671289,"May 3, 2020",Ohio,Columbus,300  S Ashburton Rd,0,4,"300  S Ashburton Rd, Columbus Ohio",39.96578546162264,-82.91256853073997
512,1671624,"May 3, 2020",Florida,Jacksonville,2100  Brooklyn Rd,1,3,"2100  Brooklyn Rd, Jacksonville Florida",30.374807,-81.695997
513,1671078,"May 3, 2020",Illinois,Chicago,3700 W 13th St,0,5,"3700 W 13th St, Chicago Illinois",41.864507,-87.718724
514,1670970,"May 2, 2020",Pennsylvania,Philadelphia,200  S Cecil St,0,4,"200  S Cecil St, Philadelphia Pennsylvania",39.958248,-75.236948
515,1668470,"April 29, 2020",Indiana,Indianapolis,451 E Stop 11 Rd,0,4,"451 E Stop 11 Rd, Indianapolis Indiana",39.650766158630844,-86.15054358547285
516,1666945,"April 27, 2020",Wisconsin,Milwaukee,2800  N 12th St,5,0,"2800  N 12th St, Milwaukee Wisconsin",43.069601,-87.926674
517,1666461,"April 26, 2020",New York,Troy,Jefferson St and 3rd St,0,4,"Jefferson St and 3rd St, Troy New York",42.72183975,-73.6947415
518,1666600,"April 26, 2020",North Carolina,Salisbury,900  E Lafayette St,1,4,"900  E Lafayette St, Salisbury North Carolina",35.66461458,-80.4539341
519,1666327,"April 25, 2020",Florida,Orlando,Elese St and Deerock Dr,1,4,"Elese St and Deerock Dr, Orlando Florida",Not Found,Not Found
520,1665834,"April 25, 2020",Tennessee,Memphis,500  Josephine St,0,7,"500  Josephine St, Memphis Tennessee",35.11825674984839,-89.96942923056186
521,1664933,"April 24, 2020",Texas,Houston,4714 Ward St,3,1,"4714 Ward St, Houston Texas",29.688232,-95.349975
522,1665735,"April 24, 2020",Indiana,Fort Wayne,3233 Diplomat Dr,0,4,"3233 Diplomat Dr, Fort Wayne Indiana",41.0504021,-85.0955932
523,1661537,"April 18, 2020",Maryland,Hyattsville,7500  Courtney Pl,2,2,"7500  Courtney Pl, Hyattsville Maryland",Not Found,Not Found
524,1660797,"April 17, 2020",North Carolina,Greensboro,4400  Beckford Dr,1,3,"4400  Beckford Dr, Greensboro North Carolina",36.044858,-79.868855
525,1661218,"April 17, 2020",Massachusetts,Springfield,College St,1,4,"College St, Springfield Massachusetts",42.11654,-72.558776
526,1659862,"April 16, 2020",Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,"Bustleton Ave and St Vincent St, Philadelphia Pennsylvania",Not Found,Not Found
527,1659966,"April 15, 2020",Mississippi,Jackson,1200  Wood Village Dr,1,3,"1200  Wood Village Dr, Jackson Mississippi",32.2943458,-90.2428098
528,1656873,"April 11, 2020",California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,"Pioneer Rd and Sterling Rd, Bakersfield California",Not Found,Not Found
529,1656265,"April 10, 2020",Michigan,Muskegon,800  Oak St,0,4,"800  Oak St, Muskegon Michigan",43.359924,-86.066688
530,1655674,"April 8, 2020",Michigan,Detroit,1200  Payton St,0,4,"1200  Payton St, Detroit Michigan",42.424329,-82.959439
531,1654971,"April 8, 2020",South Carolina,Greenwood,1522 Parkway,1,3,"1522 Parkway, Greenwood South Carolina",Not Found,Not Found
532,1656373,"April 8, 2020",Alaska,Anchorage,10600  Elmore Rd,0,4,"10600  Elmore Rd, Anchorage Alaska",61.1836822,-149.8080398
533,1654341,"April 7, 2020",Illinois,Chicago,86th Street and Damen Avenue,1,3,"86th Street and Damen Avenue, Chicago Illinois",41.7377266,-87.6729474
534,1652642,"April 5, 2020",New York,Brooklyn,181 Rockaway Pky,0,4,"181 Rockaway Pky, Brooklyn New York",40.6624256,-73.92106911367696
535,1652734,"April 5, 2020",California,Los Angeles,89th St and Hobart Ave,1,3,"89th St and Hobart Ave, Los Angeles California",Not Found,Not Found
536,1653012,"April 5, 2020",South Carolina,Lancaster,Mahaffey Line Dr,1,4,"Mahaffey Line Dr, Lancaster South Carolina",34.708094,-80.805136
537,1652601,"April 4, 2020",Texas,Vidor,100  Hebert St,0,4,"100  Hebert St, Vidor Texas",30.122249,-94.016602
538,1652073,"April 4, 2020",Texas,Lubbock,2107 49th St,2,2,"2107 49th St, Lubbock Texas",33.54962293877551,-101.86203069387756
539,1652328,"April 4, 2020",Florida,Hialeah,W 69th St and 24th Ave,1,4,"W 69th St and 24th Ave, Hialeah Florida",25.885179,-80.302188
540,1651742,"April 3, 2020",Kentucky,Louisville,1000  Cecil Ave,0,4,"1000  Cecil Ave, Louisville Kentucky",38.2454635,-85.82131205588769
541,1649473,"March 31, 2020",Georgia,Macon,571 Moreland Ave,3,1,"571 Moreland Ave, Macon Georgia",32.7956456,-83.6460238
542,1648832,"March 30, 2020",Pennsylvania,Philadelphia,2000  W Harold St,0,5,"2000  W Harold St, Philadelphia Pennsylvania",39.991159,-75.142802
543,1648205,"March 29, 2020",Georgia,Atlanta,Ponce de Leon Ave and Parkway Dr,0,4,"Ponce de Leon Ave and Parkway Dr, Atlanta Georgia",Not Found,Not Found
544,1647661,"March 28, 2020",Maryland,Baltimore,1100  Washington Blvd,1,3,"1100  Washington Blvd, Baltimore Maryland",39.282946949999996,-76.63280194422336
545,1644111,"March 23, 2020",Texas,San Antonio,6700  Hickory Springs Dr,0,4,"6700  Hickory Springs Dr, San Antonio Texas",29.556572,-98.624721
546,1643775,"March 22, 2020",South Carolina,Hanahan,Edinburgh Drive,0,4,"Edinburgh Drive, Hanahan South Carolina",32.9079454,-80.0035853
547,1643157,"March 20, 2020",Virginia,Norfolk,800  Lincoln St,0,4,"800  Lincoln St, Norfolk Virginia",36.855057,-76.280526
548,1642826,"March 20, 2020",Missouri,Saint Louis,1923 Prairie Ave,0,4,"1923 Prairie Ave, Saint Louis Missouri",38.65222391967871,-90.22795789558232
549,1641923,"March 18, 2020",Florida,Jacksonville,11501 Harts Rd,1,4,"11501 Harts Rd, Jacksonville Florida",30.443218,-81.658183
550,1641216,"March 17, 2020",Maryland,Baltimore,300  McMechen St,0,7,"300  McMechen St, Baltimore Maryland",39.307537833333335,-76.62735033333333
551,1640295,"March 15, 2020",North Carolina,Moncure,842 Moncure Flatwood Rd,7,0,"842 Moncure Flatwood Rd, Moncure North Carolina",Not Found,Not Found
552,1640317,"March 15, 2020",Missouri,Springfield,3264 E Battlefield Rd,5,2,"3264 E Battlefield Rd, Springfield Missouri",37.15827750974875,-93.22903457308502
553,1640007,"March 14, 2020",Michigan,Saginaw,4100  Gallagher St,2,2,"4100  Gallagher St, Saginaw Michigan",43.401896,-83.90906
554,1639542,"March 14, 2020",New Mexico,Albuquerque,620  Arno SE,1,3,"620  Arno SE, Albuquerque New Mexico",35.0883455308074,-106.64234017091347
555,1639413,"March 13, 2020",Illinois,Rockford,4104 Auburn St,0,4,"4104 Auburn St, Rockford Illinois",42.288190632651556,-89.12305791855563
556,1640278,"March 13, 2020",Louisiana,New Orleans (Algiers),Wagner St and Hero Blvd,0,5,"Wagner St and Hero Blvd, New Orleans (Algiers) Louisiana",Not Found,Not Found
557,1637520,"March 10, 2020",Pennsylvania,Chester,200  Broomall Street,2,2,"200  Broomall Street, Chester Pennsylvania",39.839108,-75.374511
558,1636471,"March 8, 2020",Illinois,South Holland,I-94 and E 162nd St,0,4,"I-94 and E 162nd St, South Holland Illinois",41.600796,-87.616863
559,1635796,"March 8, 2020",Maryland,Rosedale,6247 Kenwood Ave,1,5,"6247 Kenwood Ave, Rosedale Maryland",39.3423717,-76.506567
560,1636564,"March 8, 2020",California,Ceres,3600  Spruce Ave,1,3,"3600  Spruce Ave, Ceres California",37.585505,-120.954165
561,1635750,"March 7, 2020",Ohio,Cleveland,3804 E 93rd St,1,18,"3804 E 93rd St, Cleveland Ohio",41.45522,-81.62149
562,1635570,"March 7, 2020",New Mexico,Albuquerque,1700  Rayo Del Sol Dr SW,0,4,"1700  Rayo Del Sol Dr SW, Albuquerque New Mexico",35.052057,-106.714378
563,1635411,"March 7, 2020",Illinois,Chicago,900  E 79th St,0,7,"900  E 79th St, Chicago Illinois",41.751405,-87.601986
