,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Full_Address,location,point,lat,long
268,1411963,"June 1, 2019",Georgia,Atlanta,12 Broad Street,0,5,,"12 Broad Street, Atlanta Georgia","12, Broad Street Northwest, Five Points, Atlanta, Fulton County, Georgia, 30303, United States","(33.7546729, -84.3914043, 0.0)",33.7546729,-84.3914043
269,1412430,"June 1, 2019",Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,,"Suzanne Dr and Robinson Dr, Macon Georgia",,,,
270,1410442,"May 31, 2019",Virginia,Virginia Beach,2405 Courthouse Drive,13,4,,"2405 Courthouse Drive, Virginia Beach Virginia","Operations, Building #2, 2405, Courthouse Drive, Princess Anne, Virginia Beach, Virginia, 23456, United States","(36.7509517, -76.05747685, 0.0)",36.7509517,-76.05747685
271,1411661,"May 31, 2019",California,West Covina,306 N Hollow Ave,1,3,,"306 N Hollow Ave, West Covina California","306, North Hollow Avenue, West Covina, Los Angeles County, California, 91790, United States","(34.07518857142857, -117.93646820408162, 0.0)",34.07518857142857,-117.93646820408162
272,1410329,"May 30, 2019",Illinois,Robbins,14000  Grace Ave,0,5,,"14000  Grace Ave, Robbins Illinois","14000, South Grace Avenue, Robbins, Bremen Township, Cook County, Illinois, 60472, United States","(41.638272, -87.706032, 0.0)",41.638272,-87.706032
273,1408289,"May 29, 2019",Texas,Cleveland,26311 TX-321,3,2,,"26311 TX-321, Cleveland Texas","East Houston Street, Cleveland, Liberty County, Texas, 77327, United States","(30.3428716, -95.089437, 0.0)",30.3428716,-95.089437
274,1409255,"May 29, 2019",Louisiana,Reserve,300  Homewood Place,1,3,,"300  Homewood Place, Reserve Louisiana","Homewood Place, Westwego, Jefferson Parish, Louisiana, 70094, United States","(29.901432, -90.132499, 0.0)",29.901432,-90.132499
275,1407941,"May 27, 2019",Missouri,Saint Louis,5900  Goodfellow Blvd,2,2,,"5900  Goodfellow Blvd, Saint Louis Missouri","5900, Goodfellow Boulevard, North Pointe, City of Saint Louis, Saint Louis County, Missouri, 63147, United States","(38.713505, -90.254577, 0.0)",38.713505,-90.254577
276,1406330,"May 27, 2019",District of Columbia,Washington,1200  Sumner Rd SE,0,5,,"1200  Sumner Rd SE, Washington District of Columbia","1200, Sumner Road Southeast, Barry Farm Dwellings, Washington, District of Columbia, 20020, United States","(38.8610111, -76.9973132, 0.0)",38.8610111,-76.9973132
277,1407189,"May 27, 2019",New Jersey,Trenton,100  Walnut St,1,5,,"100  Walnut St, Trenton New Jersey",,,,
278,1405445,"May 26, 2019",District of Columbia,Washington,3509 Wheeler Rd SE,1,3,,"3509 Wheeler Rd SE, Washington District of Columbia","3509, Wheeler Road Southeast, Congress Heights, Washington, District of Columbia, 20032, United States","(38.8391879, -76.9939661, 0.0)",38.8391879,-76.9939661
279,1405749,"May 26, 2019",Virginia,La Crosse,800  Alvis Road,0,5,,"800  Alvis Road, La Crosse Virginia",,,,
280,1406070,"May 26, 2019",California,Stockton,600  E Oak St,1,3,,"600  E Oak St, Stockton California","600, East Oak Street, Stockton, San Joaquin County, California, 95202, United States","(37.959742, -121.284725, 0.0)",37.959742,-121.284725
281,1404417,"May 25, 2019",New Jersey,Trenton,225 Brunswick Ave,0,9,,"225 Brunswick Ave, Trenton New Jersey","Ramoneros Liquor & Bar, 225, Brunswick Avenue, North Trenton, Trenton, Mercer County, New Jersey, 08618, United States","(40.228188, -74.7613154, 0.0)",40.228188,-74.7613154
282,1404580,"May 25, 2019",Michigan,Detroit,3400  Devonshire,3,2,,"3400  Devonshire, Detroit Michigan","3400, Devonshire Road, Morningside, Detroit, Wayne County, Michigan, 48224, United States","(42.390306, -82.934373, 0.0)",42.390306,-82.934373
283,1405196,"May 25, 2019",Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,,"Holly Cove Dr and Schooner Trail, Chesapeake Virginia",,,,
284,1405317,"May 25, 2019",Maryland,Baltimore,500  N Belnord Ave,0,4,,"500  N Belnord Ave, Baltimore Maryland","500, North Belnord Avenue, McElderry Park, Baltimore, Maryland, 21205, United States","(39.297177399999995, -76.5788139657672, 0.0)",39.297177399999995,-76.5788139657672
285,1405221,"May 25, 2019",Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,,"N Kelley Ave and NE 26th St, Oklahoma City Oklahoma",,,,
286,1400095,"May 20, 2019",Oklahoma,Tulsa,8118 E 16th St,2,2,,"8118 E 16th St, Tulsa Oklahoma","8118, East 16th Street, Mingo Valley, Tulsa, Tulsa County, Oklahoma, 74112, United States","(36.13882750251256, -95.88627592964824, 0.0)",36.13882750251256,-95.88627592964824
287,1400146,"May 20, 2019",Louisiana,Alexandria,1900  Bacon Street,1,4,,"1900  Bacon Street, Alexandria Louisiana","1900, Bacon Street, Alexandria, Rapides Parish, Louisiana, 71301, United States","(31.286469, -92.455848, 0.0)",31.286469,-92.455848
288,1400561,"May 20, 2019",Ohio,Columbus,2424 Sullivant Ave,0,4,,"2424 Sullivant Ave, Columbus Ohio","2424, Sullivant Avenue, Brookshire, Hilltop, Columbus, Franklin County, Ohio, 43204, United States","(39.945496, -83.06337676923077, 0.0)",39.945496,-83.06337676923077
289,1399820,"May 19, 2019",Oregon,Portland,226 SE Madison St,0,5,,"226 SE Madison St, Portland Oregon","226, Hawthorne Bridge, Central Eastside, Buckman, Portland, Multnomah County, Oregon, 97214, United States","(45.512854673469384, -122.66342134693878, 0.0)",45.512854673469384,-122.66342134693878
290,1399017,"May 18, 2019",Mississippi,Cascilla,700 Leverette Ln,1,4,,"700 Leverette Ln, Cascilla Mississippi",,,,
291,1398553,"May 18, 2019",Alabama,Atmore,100 Martin Luther King Avenue,1,8,,"100 Martin Luther King Avenue, Atmore Alabama","100, Martin Luther King Avenue, Atmore, Escambia County, Alabama, 36502, United States","(31.030228, -87.479607, 0.0)",31.030228,-87.479607
292,1398538,"May 18, 2019",Indiana,Muncie,2410 W. Euclid Ave,1,6,,"2410 W. Euclid Ave, Muncie Indiana","2410, West Euclid Avenue, Muncie, Delaware County, Indiana, 47304, United States","(40.207164310860506, -85.41425244545269, 0.0)",40.207164310860506,-85.41425244545269
293,1398593,"May 18, 2019",California,Long Beach,1616 West Pacific Coast Highway,1,4,,"1616 West Pacific Coast Highway, Long Beach California","California Pizza Kitchen, Pacific Coast Highway, Marina Pacifica, Naples, Long Beach, California, 90740, United States","(33.7573294, -118.1095781, 0.0)",33.7573294,-118.1095781
294,1398584,"May 18, 2019",Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,,"70 Kirkwood Ct SW, Cedar Rapids Iowa","70, Kirkwood Court Southwest, Kirkwood Court Apartments, Cedar Rapids, Linn County, Iowa, 52404, United States","(41.921432, -91.65560066666666, 0.0)",41.921432,-91.65560066666666
295,1400934,"May 18, 2019",Nebraska,Omaha,2825 Y St,0,4,,"2825 Y St, Omaha Nebraska","Salvation Army Kroc Center, 2825, Y Street, Omaha, Douglas County, Nebraska, 68107, United States","(41.197366450000004, -95.95533831834865, 0.0)",41.197366450000004,-95.95533831834865
296,1399346,"May 18, 2019",North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,,"4252 Cody Drive, Winston Salem (Winston-salem) North Carolina","4252, Cody Drive, Forest Hills, Winston-Salem, Forsyth County, North Carolina, 27105, United States","(36.15021566666667, -80.25097179166667, 0.0)",36.15021566666667,-80.25097179166667
297,1398876,"May 17, 2019",California,Sacramento,7326 Stockton Blvd,1,3,,"7326 Stockton Blvd, Sacramento California","Stockton Boulevard, Sacramento, Sacramento County, California, 95823, United States","(38.4752525, -121.4194754, 0.0)",38.4752525,-121.4194754
298,1397521,"May 16, 2019",Ohio,Cleveland,9500 Cardwell Ave,0,4,,"9500 Cardwell Ave, Cleveland Ohio","9500, Cardwell Avenue, Cleveland, Cuyahoga County, Ohio, 44105, United States","(41.43490942068966, -81.61731299310345, 0.0)",41.43490942068966,-81.61731299310345
299,1396491,"May 15, 2019",Louisiana,Saint Rose,100  St. Rose Ave,0,4,,"100  St. Rose Ave, Saint Rose Louisiana","100, Saint Rose Avenue, St. Rose, St. Charles Parish, Louisiana, 70087, United States","(29.947063, -90.317306, 0.0)",29.947063,-90.317306
300,1395560,"May 14, 2019",California,Los Angeles,1248 W 47th St,0,4,,"1248 W 47th St, Los Angeles California","1248, West 47th Street, Vermont Square, Los Angeles, California, 90037, United States","(34.000551959183674, -118.29718353061224, 0.0)",34.000551959183674,-118.29718353061224
301,1393960,"May 13, 2019",Louisiana,New Orleans,2100  4th St,0,4,,"2100  4th St, New Orleans Louisiana",,,,
302,1394330,"May 13, 2019",Missouri,Saint Louis,4047 Shreve Ave,4,1,,"4047 Shreve Ave, Saint Louis Missouri","4047, Shreve Avenue, Penrose, City of Saint Louis, Missouri, 63115, United States","(38.67709588534537, -90.24347266300552, 0.0)",38.67709588534537,-90.24347266300552
303,1392923,"May 11, 2019",Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,,"Toll Rd and Bayberry Rd, Effort Pennsylvania",,,,
304,1391971,"May 10, 2019",Pennsylvania,Philadelphia,1900  N Croskey St,0,5,,"1900  N Croskey St, Philadelphia Pennsylvania","1900, North Croskey Street, Sharswood, Philadelphia, Philadelphia County, Pennsylvania, 19121, United States","(39.983625, -75.171131, 0.0)",39.983625,-75.171131
305,1392313,"May 10, 2019",Missouri,Saint Louis,4000  Ashland Ave,0,6,,"4000  Ashland Ave, Saint Louis Missouri","4000, Ashland Avenue, Greater Ville, City of Saint Louis, Missouri, 63107, United States","(38.662636, -90.226736, 0.0)",38.662636,-90.226736
306,1390764,"May 8, 2019",Indiana,Indianapolis,Roache St and Rader St,0,4,,"Roache St and Rader St, Indianapolis Indiana",,,,
307,1389220,"May 7, 2019",Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,,"8773 S Ridgeline Blvd, Littleton (Highlands Ranch) Colorado",,,,
308,1386962,"May 5, 2019",New Jersey,North Bergen,2033 45th Street,1,4,,"2033 45th Street, North Bergen New Jersey","2033, 45th Street, New Durham, North Bergen, Hudson County, New Jersey, 07047, United States","(40.784431265306125, -74.03441848979593, 0.0)",40.784431265306125,-74.03441848979593
309,1387170,"May 5, 2019",California,Oceano,1001 Cabrillo Hwy,0,6,,"1001 Cabrillo Hwy, Oceano California",,,,
310,1386510,"May 4, 2019",Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,,"Union Blvd and Northland Ave, Saint Louis Missouri",,,,
311,1386929,"May 4, 2019",Indiana,Indianapolis,101 W Maryland St,0,4,,"101 W Maryland St, Indianapolis Indiana","101, West Maryland Street, Indianapolis, Marion County, Indiana, 46225, United States","(39.765601, -86.160105, 0.0)",39.765601,-86.160105
312,1387245,"May 4, 2019",California,Stockton,5105 Holiday Dr,1,4,,"5105 Holiday Dr, Stockton California","5105, Holiday Drive, Stockton, San Joaquin County, California, 95207, United States","(38.001765484848484, -121.29773948484849, 0.0)",38.001765484848484,-121.29773948484849
313,1386575,"May 4, 2019",Delaware,Wilmington,W 27th St and Tatnall St,0,4,,"W 27th St and Tatnall St, Wilmington Delaware",,,,
314,1386481,"May 3, 2019",Texas,Dallas,5400 Cedar Springs Rd,1,3,,"5400 Cedar Springs Rd, Dallas Texas","Cedar Springs Road, Uptown PID, Dallas, Dallas County, Texas, 75201, United States","(32.7964853, -96.805436, 0.0)",32.7964853,-96.805436
315,1386085,"May 3, 2019",Maryland,Baltimore,1900  Ramsay St,0,5,,"1900  Ramsay St, Baltimore Maryland","1900, Ramsay Street, Carrollton Ridge, Baltimore, Maryland, 21223, United States","(39.2833062, -76.64718180980961, 0.0)",39.2833062,-76.64718180980961
316,1385642,"May 3, 2019",Maryland,Baltimore,2500  E Biddle St,0,4,,"2500  E Biddle St, Baltimore Maryland","M&M Liquors, 2500, East Biddle Street, Berea, Baltimore, Maryland, 21213, United States","(39.304928149999995, -76.58252792422567, 0.0)",39.304928149999995,-76.58252792422567
317,1384553,"May 1, 2019",Massachusetts,Boston,32 Windermere Rd,1,3,,"32 Windermere Rd, Boston Massachusetts","32, Windermere Road, Uphams Corner, Boston, Suffolk County, Massachusetts, 02125, United States","(42.31442178249974, -71.06232870353652, 0.0)",42.31442178249974,-71.06232870353652
318,1383752,"April 30, 2019",North Carolina,Charlotte,9214 South Library Ln,2,4,,"9214 South Library Ln, Charlotte North Carolina",,,,
319,1381857,"April 28, 2019",Tennessee,Nashville,1407 Dr DB Todd Jr Blvd,0,7,,"1407 Dr DB Todd Jr Blvd, Nashville Tennessee","1407, Dr Db Todd Jr Boulevard, Nashville-Davidson, Davidson County, Tennessee, 37208, United States","(36.17199037368962, -86.80777886520225, 0.0)",36.17199037368962,-86.80777886520225
320,1382099,"April 28, 2019",Alabama,Birmingham,514 19th St Ensley,0,4,,"514 19th St Ensley, Birmingham Alabama","514, 19th Street, Little Italy, Birmingham, Jefferson County, Alabama, 35218, United States","(33.513088076923076, -86.89666526923078, 0.0)",33.513088076923076,-86.89666526923078
321,1381979,"April 28, 2019",Maryland,Baltimore,2544 Edmondson Ave,1,7,,"2544 Edmondson Ave, Baltimore Maryland","2544, Edmondson Avenue, Rosemont Homeowners/Tenants, Baltimore, Maryland, 21223, United States","(39.29490475, -76.6577294, 0.0)",39.29490475,-76.6577294
322,1382711,"April 28, 2019",Ohio,West Chester,4637 Wyndtree Dr,4,0,,"4637 Wyndtree Dr, West Chester Ohio",,,,
323,1381771,"April 27, 2019",Mississippi,Jackson,700  Monterey St,1,3,,"700  Monterey St, Jackson Mississippi","Monterey Street, Jackson, Hinds County, Mississippi, 39204, United States","(32.2765134, -90.2295984, 0.0)",32.2765134,-90.2295984
324,1381273,"April 27, 2019",California,Poway,16934 Chabad Way,1,3,,"16934 Chabad Way, Poway California","16934, Chabad Way, Summerfield Estates, Poway, San Diego County, California, 92064, United States","(33.019129, -117.053245, 0.0)",33.019129,-117.053245
325,1381734,"April 27, 2019",California,Los Angeles,700 N San Fernando Rd,0,6,,"700 N San Fernando Rd, Los Angeles California",,,,
326,1377519,"April 21, 2019",Pennsylvania,Philadelphia,1500  South 31st St,0,4,,"1500  South 31st St, Philadelphia Pennsylvania","1500, South 31st Street, Grays Ferry, South Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19146, United States","(39.935137, -75.195835, 0.0)",39.935137,-75.195835
327,1376873,"April 20, 2019",Tennessee,Memphis,761 Chestnut Ave,0,6,,"761 Chestnut Ave, Memphis Tennessee","761, Chestnut Avenue, Bunker Hill, Memphis, Shelby County, Tennessee, 38106, United States","(35.1021911557802, -90.03702962771573, 0.0)",35.1021911557802,-90.03702962771573
328,1376883,"April 19, 2019",Kansas,Wichita,1628 S George Washington Blvd,0,4,,"1628 S George Washington Blvd, Wichita Kansas","1628, South George Washington Boulevard, Mead Neighborhood, Wichita, Sedgwick County, Kansas, 67211, United States","(37.663970146840995, -97.30050247531999, 0.0)",37.663970146840995,-97.30050247531999
329,1375235,"April 18, 2019",Kentucky,Louisville,4000  Bells Ln,0,4,,"4000  Bells Ln, Louisville Kentucky","4000, Bells Lane, Louisville, Jefferson County, Kentucky, 40211, United States","(38.22314908264546, -85.82778844677718, 0.0)",38.22314908264546,-85.82778844677718
330,1373557,"April 16, 2019",Maryland,Germantown,18700  Curry Powder Ln,1,3,,"18700  Curry Powder Ln, Germantown Maryland","18700, Curry Powder Lane, Germantown Park, Germantown, Montgomery County, Maryland, 20874, United States","(39.162116, -77.264593, 0.0)",39.162116,-77.264593
331,1370795,"April 14, 2019",Florida,Miami,NW 19th Ave and 60th St,2,2,,"NW 19th Ave and 60th St, Miami Florida",,,,
332,1371024,"April 14, 2019",California,Vallejo,100  Princeton Ave,1,3,,"100  Princeton Ave, Vallejo California","100, Princeton Avenue, Chabot Terrace, Vallejo, Solano County, California, 94589, United States","(38.15069, -122.251439, 0.0)",38.15069,-122.251439
333,1371065,"April 14, 2019",California,Stockton,2539 E Main St,0,4,,"2539 E Main St, Stockton California","2539, East Main Street, Fair Oaks, Stockton, San Joaquin County, California, 95205, United States","(37.95489767346939, -121.25132636734693, 0.0)",37.95489767346939,-121.25132636734693
334,1374920,"April 13, 2019",California,Moreno Valley,23500  Alessandro Blvd,0,4,,"23500  Alessandro Blvd, Moreno Valley California","23500, Alessandro Boulevard, Moreno Valley, Riverside County, California, 92553, United States","(33.917348, -117.252284, 0.0)",33.917348,-117.252284
335,1370269,"April 12, 2019",Illinois,Carbondale,119 N Washington St,0,4,,"119 N Washington St, Carbondale Illinois","119, North Washington Street, Carbondale, Jackson County, Illinois, 62901, United States","(37.727596387755106, -89.21531165306122, 0.0)",37.727596387755106,-89.21531165306122
336,1368597,"April 11, 2019",Maryland,Baltimore,2200  Ruskin Ave,1,3,,"2200  Ruskin Ave, Baltimore Maryland","2200, Ruskin Avenue, Parkview/Woodbrook, Baltimore, Maryland, 21217, United States","(39.3151669, -76.6479371304878, 0.0)",39.3151669,-76.6479371304878
337,1369109,"April 11, 2019",California,Los Angeles,E 103rd St and S Main St,1,4,,"E 103rd St and S Main St, Los Angeles California",,,,
338,1369148,"April 11, 2019",Arizona,Phoenix,7112 W Minnezona Ave,3,2,,"7112 W Minnezona Ave, Phoenix Arizona","West Minnezona Avenue, Phoenix, Maricopa County, Arizona, 85015, United States","(33.5032, -112.1053058, 0.0)",33.5032,-112.1053058
339,1367011,"April 9, 2019",Missouri,Kansas City,5339 Michigan Ave,1,3,,"5339 Michigan Ave, Kansas City Missouri","5339, Michigan Avenue, Blue Hills, Kansas City, Jackson County, Missouri, 64130, United States","(39.02971408163265, -94.5630452244898, 0.0)",39.02971408163265,-94.5630452244898
340,1365052,"April 7, 2019",North Carolina,Winston Salem (Winston-salem),515 N Cherry St,0,7,,"515 N Cherry St, Winston Salem (Winston-salem) North Carolina","North Cherry Street, Winston-Salem, Forsyth County, North Carolina, 27105, United States","(36.1532058, -80.2641373, 0.0)",36.1532058,-80.2641373
341,1365077,"April 7, 2019",Indiana,Indianapolis,3600  Roosevelt Ave,2,2,,"3600  Roosevelt Ave, Indianapolis Indiana","Roosevelt Avenue, Windsor Park, Indianapolis, Marion County, Indiana, 46218, United States","(39.789843, -86.1314439, 0.0)",39.789843,-86.1314439
342,1365173,"April 7, 2019",Delaware,Wilmington,940 N Pine St,0,6,,"940 N Pine St, Wilmington Delaware","940, North Pine Street, Upper East Side, Wilmington, New Castle County, Delaware, 19801, United States","(39.74248582378655, -75.54188569878677, 0.0)",39.74248582378655,-75.54188569878677
343,1365100,"April 7, 2019",Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,,"433 Flournoy Lucas Rd, Shreveport Louisiana","433, Flournoy Lucas Road, Alpha Mobile Home Park, Shreveport, Caddo Parish, Louisiana, 71106, United States","(32.390921201189705, -93.7642496840795, 0.0)",32.390921201189705,-93.7642496840795
344,1364443,"April 6, 2019",Florida,Tallahassee,500  Kissimmee St,0,4,,"500  Kissimmee St, Tallahassee Florida","500, Kissimmee Street, Tallahassee, Leon County, Florida, 32310, United States","(30.422674, -84.28979, 0.0)",30.422674,-84.28979
345,1364540,"April 6, 2019",Illinois,Chicago,6300  S Seeley Ave,0,6,,"6300  S Seeley Ave, Chicago Illinois","6300, South Seeley Avenue, South Lynn, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States","(41.779177, -87.675231, 0.0)",41.779177,-87.675231
346,1363737,"April 4, 2019",Florida,Panama City,100  Allen Ave,1,3,,"100  Allen Ave, Panama City Florida","100, Allen Avenue, Cove, Panama City, Bay County, Florida, 32401, United States","(30.14606295, -85.6543396, 0.0)",30.14606295,-85.6543396
347,1362715,"April 4, 2019",Georgia,Stockbridge,300  Eagle Ct,3,2,,"300  Eagle Ct, Stockbridge Georgia",,,,
348,1362364,"April 2, 2019",Mississippi,Hermanville,13195 MS 18,0,4,,"13195 MS 18, Hermanville Mississippi","Mississippi Highway 18, Hermanville, Claiborne County, Mississippi, 39154, United States","(31.974832, -90.817924, 0.0)",31.974832,-90.817924
349,1362182,"April 2, 2019",Kentucky,Covington,337 E 13th St,0,5,,"337 E 13th St, Covington Kentucky","337, East 13th Street, Eastside, Covington, Kenton County, Kentucky, 41011, United States","(39.077298734693876, -84.5026462244898, 0.0)",39.077298734693876,-84.5026462244898
350,1360333,"March 31, 2019",Georgia,Atlanta,3041 Landrum Dr SW,1,4,,"3041 Landrum Dr SW, Atlanta Georgia","3041, Landrum Drive Southwest, Atlanta, Fulton County, Georgia, 30311, United States","(33.70872145, -84.4872344817, 0.0)",33.70872145,-84.4872344817
351,1359599,"March 31, 2019",South Carolina,North Charleston,1900  Jacksonville Rd,0,7,,"1900  Jacksonville Rd, North Charleston South Carolina","1900, Jacksonville Road, Daniel Jenkins Homes, North Charleston, Charleston County, South Carolina, 29405, United States","(32.846181, -79.963371, 0.0)",32.846181,-79.963371
352,1359455,"March 31, 2019",Illinois,Chicago,500  N Hamlin Ave,1,4,,"500  N Hamlin Ave, Chicago Illinois","500, North Hamlin Avenue, Beat 2535, Humboldt Park, Chicago, Jefferson Township, Cook County, Illinois, 60624, United States","(41.890026, -87.721149, 0.0)",41.890026,-87.721149
353,1357591,"March 28, 2019",Maryland,Baltimore,6200  Boston St,0,4,,"6200  Boston St, Baltimore Maryland","6200, Boston Street, O'Donnell Heights, Baltimore, Maryland, 21224, United States","(39.278098, -76.541534, 0.0)",39.278098,-76.541534
354,1355275,"March 25, 2019",Nevada,North Las Vegas,2400  W San Miguel St,0,5,,"2400  W San Miguel St, North Las Vegas Nevada",,,,
355,1353714,"March 24, 2019",California,San Francisco,1300 Fillmore St,1,5,,"1300 Fillmore St, San Francisco California","Fillmore Heritage Center, 1300;1310;1320;1330, Fillmore Street, Western Addition, San Francisco, San Francisco City and County, San Francisco, California, 95115, United States","(37.7819302, -122.4319907998516, 0.0)",37.7819302,-122.4319907998516
356,1354049,"March 24, 2019",Arizona,Phoenix,2202 W McDowell Rd,0,7,,"2202 W McDowell Rd, Phoenix Arizona","2202, West McDowell Road, Phoenix, Maricopa County, Arizona, 85009, United States","(33.46619405, -112.10670592054822, 0.0)",33.46619405,-112.10670592054822
357,1350494,"March 19, 2019",Arizona,Phoenix,8526 N 27th Ave,2,4,,"8526 N 27th Ave, Phoenix Arizona","8526, North 27th Avenue, Phoenix, Maricopa County, Arizona, 85051, United States","(33.5613975, -112.11721299999999, 0.0)",33.5613975,-112.11721299999999
358,1348844,"March 17, 2019",Georgia,Augusta,900  Broad St,0,4,,"900  Broad St, Augusta Georgia","Broad Street, Augusta, Richmond County, Georgia, 30904, United States","(33.4835038, -81.9906278, 0.0)",33.4835038,-81.9906278
359,1349256,"March 17, 2019",Georgia,Rochelle,Dennis St,1,3,,"Dennis St, Rochelle Georgia",,,,
360,1348793,"March 17, 2019",Nevada,Las Vegas,600 E Fremont St,0,4,,"600 E Fremont St, Las Vegas Nevada",,,,
361,1347974,"March 16, 2019",New Jersey,Camden,619 Ferry Ave,1,3,,"619 Ferry Ave, Camden New Jersey","619, Ferry Avenue, Waterfront South, Camden, Camden County, New Jersey, 08103, United States","(39.921734650000005, -75.11723325858608, 0.0)",39.921734650000005,-75.11723325858608
362,1348291,"March 15, 2019",Alabama,Mobile,515 Dauphin Island Pkwy,2,4,,"515 Dauphin Island Pkwy, Mobile Alabama","515, Dauphin Island Parkway, Mertz, Mobile, Mobile County, Alabama, 36606, United States","(30.672699125, -88.086980625, 0.0)",30.672699125,-88.086980625
363,1347894,"March 14, 2019",Montana,Missoula,5145 Airway Blvd,1,3,,"5145 Airway Blvd, Missoula Montana","StoneCreek Lodge Missoula, 5145, Airway Boulevard, Missoula, Missoula County, Montana, 59808, United States","(46.9212779, -114.07162631808845, 0.0)",46.9212779,-114.07162631808845
364,1344488,"March 11, 2019",New Jersey,Paterson,291 12th Ave,0,4,,"291 12th Ave, Paterson New Jersey","291, 12th Avenue, Paterson, Passaic County, New Jersey, 07514, United States","(40.92052028571428, -74.15216314285715, 0.0)",40.92052028571428,-74.15216314285715
365,1343330,"March 10, 2019",Louisiana,Shreveport,2700  San Jacinto Ave,0,4,,"2700  San Jacinto Ave, Shreveport Louisiana","2700, San Jacinto Avenue, Shreveport, Caddo Parish, Louisiana, 71109, United States","(32.486633, -93.793027, 0.0)",32.486633,-93.793027
366,1343274,"March 10, 2019",Colorado,Denver,15th St and Market St,1,4,,"15th St and Market St, Denver Colorado","Hyatt Regency Denver at Colorado Convention Center, 650, 15th Street, Central Business District, Denver, Denver County, Colorado, 80202, United States","(39.74340455, -104.99364640604429, 0.0)",39.74340455,-104.99364640604429
367,1338860,"March 3, 2019",California,Oakland,316 14th St,0,4,,"316 14th St, Oakland California","Halftime Bar, 316, 14th Street, Civic Center, Oakland, Alameda County, California, 94612, United States","(37.8032918, -122.26794521119811, 0.0)",37.8032918,-122.26794521119811
368,1338765,"March 3, 2019",Illinois,Chicago,2900  E 79th St,0,6,,"2900  E 79th St, Chicago Illinois","2900-2908, East 79th Street, Windsor Park, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States","(41.75221155, -87.55384788111007, 0.0)",41.75221155,-87.55384788111007
369,1338790,"March 2, 2019",Arkansas,Pine Bluff,723 East 25th Ave,1,4,,"723 East 25th Ave, Pine Bluff Arkansas","723, East 25th Avenue, Pine Bluff, Jefferson County, Arkansas, 71601, United States","(34.204705476510064, -91.99490406711409, 0.0)",34.204705476510064,-91.99490406711409
370,1337498,"February 28, 2019",California,Oakland,9755 Edes Ave,1,3,,"9755 Edes Ave, Oakland California","9755, Edes Avenue, Brookfield Village, Oakland, Alameda County, California, 94621, United States","(37.736346499999996, -122.18419511122462, 0.0)",37.736346499999996,-122.18419511122462
371,1333480,"February 22, 2019",Alabama,Birmingham,1100  Carnation Dr,2,2,,"1100  Carnation Dr, Birmingham Alabama","1100, Carnation Drive, Roebuck Gardens, Birmingham, Jefferson County, Alabama, 35215, United States","(33.610463, -86.69705, 0.0)",33.610463,-86.69705
372,1331974,"February 21, 2019",Maryland,Baltimore,500  Bloom St,1,4,,"500  Bloom St, Baltimore Maryland","500, Bloom Street, Druid Heights, Baltimore, Maryland, 21217, United States","(39.308274, -76.63653, 0.0)",39.308274,-76.63653
373,1332507,"February 21, 2019",Kentucky,Elizabethtown,600 N Miles St,2,2,,"600 N Miles St, Elizabethtown Kentucky","600, North Miles Street, Indian Hills, Elizabethtown, Hardin County, Kentucky, 42701, United States","(37.702497, -85.857174, 0.0)",37.702497,-85.857174
374,1332429,"February 21, 2019",Texas,Houston,12800  Eastbrook Dr,2,2,,"12800  Eastbrook Dr, Houston Texas","12800, Eastbrook Drive, Houston, Harris County, Texas, 77013, United States","(29.7921, -95.211611, 0.0)",29.7921,-95.211611
375,1332181,"February 20, 2019",Tennessee,Covington,529 N College St,0,4,,"529 N College St, Covington Tennessee","529, North College Street, Covington, Tipton County, Tennessee, 38019, United States","(35.57053263802318, -89.64834806637732, 0.0)",35.57053263802318,-89.64834806637732
376,1329144,"February 17, 2019",Texas,Henderson,504 S Van Buren St,2,2,,"504 S Van Buren St, Henderson Texas","504, South Van Buren Street, Henderson, Rusk County, Texas, 75654, United States","(32.14775867591488, -94.80123919324824, 0.0)",32.14775867591488,-94.80123919324824
377,1328792,"February 17, 2019",Indiana,Evansville,664 E Illinois St,0,5,,"664 E Illinois St, Evansville Indiana","664, East Illinois Street, Evansville, Vanderburgh County, Indiana, 47711, United States","(37.97915273659588, -87.55511207052606, 0.0)",37.97915273659588,-87.55511207052606
378,1329075,"February 17, 2019",Louisiana,New Orleans,Tulane Ave and Elk Pl,1,5,,"Tulane Ave and Elk Pl, New Orleans Louisiana","Tulane, Elk Place, Storyville, New Orleans, Orleans Parish, Louisiana, 70112, United States","(29.9547806, -90.0747492, 0.0)",29.9547806,-90.0747492
