Incident ID,State,City Or County,Address,# Killed,# Injured,Full_Address,Latitude,Longitude,Date,Year
1828796,Louisiana,New Orleans,2599 N Prieur St,1,3,"2599 N Prieur St, New Orleans Louisiana",29.977273,-90.04853,October 19, 2020
1827437,Maryland,Annapolis,100  Clay St,1,3,"100  Clay St, Annapolis Maryland",38.9798655,-76.49833742714418,October 18, 2020
1828080,Illinois,Chicago,200  N Sacramento Blvd,1,4,"200  N Sacramento Blvd, Chicago Illinois",41.88504,-87.701427,October 18, 2020
1828019,Tennessee,Nashville,1100  W Grove Ave,0,4,"1100  W Grove Ave, Nashville Tennessee",36.134798,-86.78715,October 18, 2020
1826680,New York,Lockport,43 S Niagara St,1,5,"43 S Niagara St, Lockport New York",43.170086,-78.6961874,October 17, 2020
1826613,South Carolina,Rock Hill,524 N Anderson Rd,0,5,"524 N Anderson Rd, Rock Hill South Carolina",34.95187364110874,-80.99748093800996,October 17, 2020
1826444,California,San Jose,175 S Capitol Ave,2,4,"175 S Capitol Ave, San Jose California",37.35954529999999,-121.8337092022589,October 16, 2020
1826655,Arizona,Mesa,2115 Guadalupe Rd,1,6,"2115 Guadalupe Rd, Mesa Arizona",33.36394451515152,-111.8790723939394,October 16, 2020
1824979,Louisiana,Lafayette,100  Laser Ln,2,2,"100  Laser Ln, Lafayette Louisiana",30.270331,-92.033135,October 15, 2020
1825896,Maryland,Baltimore,2900  Westwood Ave,0,7,"2900  Westwood Ave, Baltimore Maryland",39.3083083,-76.66625540508456,October 15, 2020
1824073,Pennsylvania,Philadelphia,3900   Buist Ave,0,4,"3900   Buist Ave, Philadelphia Pennsylvania",39.9181715,-75.2330066,October 14, 2020
1821574,South Carolina,Myrtle Beach,1012 US-501,2,3,"1012 US-501, Myrtle Beach South Carolina",33.695636729505054,-78.8915696331207,October 12, 2020
1821496,Georgia,Atlanta,330 W Peachtree St NW,0,4,"330 W Peachtree St NW, Atlanta Georgia",33.7635436,-84.38786587462067,October 11, 2020
1820156,Illinois,Chicago,100  S Keeler Ave,1,3,"100  S Keeler Ave, Chicago Illinois",41.879577,-87.730647,October 10, 2020
1819955,Missouri,Saint Louis (Jennings),8800  Shannon Fox Cir,2,2,"8800  Shannon Fox Cir, Saint Louis (Jennings) Missouri",38.731843,-90.257334,October 10, 2020
1818055,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,"4935 Frankford Ave, Philadelphia Pennsylvania",40.01984744444445,-75.0807091111111,October 8, 2020
1817184,New York,Brooklyn,181 Hegeman Ave,1,3,"181 Hegeman Ave, Brooklyn New York",40.65680635,-73.90521497650553,October 7, 2020
1815308,District of Columbia,Washington,400  Orange St SE,1,3,"400  Orange St SE, Washington District of Columbia",38.84684995,-77.00376007469552,October 5, 2020
1813872,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,"5462 Massachusetts Ave, Indianapolis Indiana",39.81497953350742,-86.07509677020012,October 4, 2020
1814148,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,"1570 Joseph E Boone Blvd NW, Atlanta Georgia",33.76348957142857,-84.43887385714285,October 4, 2020
1813306,Tennessee,Clarksville,100  Tiny Town Rd,0,5,"100  Tiny Town Rd, Clarksville Tennessee",36.630173,-87.432776,October 3, 2020
1812838,Washington,Seattle,9700  59th Ave S,0,4,"9700  59th Ave S, Seattle Washington",47.515073,-122.259246,October 2, 2020
1812049,Michigan,Detroit,15018 Houston Whittier St,0,5,"15018 Houston Whittier St, Detroit Michigan",42.42066918181818,-82.96716281818182,October 1, 2020
1810696,North Carolina,Greensboro,700  Milton St,0,4,"700  Milton St, Greensboro North Carolina",36.06751,-79.825684,September 30, 2020
1810881,Florida,Jacksonville,12517 Beach Blvd,0,4,"12517 Beach Blvd, Jacksonville Florida",30.2887629,-81.4915596,September 30, 2020
1810358,Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,"4217 W Fond du Lac Ave, Milwaukee Wisconsin",43.081938541666666,-87.96591439583334,September 30, 2020
1809910,Pennsylvania,Philadelphia,4500  N 19th St,0,5,"4500  N 19th St, Philadelphia Pennsylvania",40.022635,-75.156589,September 29, 2020
1809484,Ohio,Painesville,100  Morse Ave,2,2,"100  Morse Ave, Painesville Ohio",41.723862936900055,-81.25117325991226,September 29, 2020
1807325,Michigan,Detroit,6609 Michigan Ave,0,6,"6609 Michigan Ave, Detroit Michigan",42.33104742857143,-83.12473442857143,September 28, 2020
1808628,California,San Bernardino,900  N Sierra Way,1,3,"900  N Sierra Way, San Bernardino California",34.115939,-117.285271,September 27, 2020
1807096,Tennessee,Nashville,619 Millwood Dr,0,4,"619 Millwood Dr, Nashville Tennessee",36.13109732754723,-86.7138425929531,September 27, 2020
1807046,Pennsylvania,Philadelphia,100  N Lindenwood St,0,4,"100  N Lindenwood St, Philadelphia Pennsylvania",39.961863,-75.225933,September 26, 2020
1806035,Alabama,Enterprise,507 Glover Ave,1,3,"507 Glover Ave, Enterprise Alabama",31.31934407025397,-85.84701851908962,September 26, 2020
1806002,Iowa,Waterloo,501 W 4th St,2,6,"501 W 4th St, Waterloo Iowa",42.492634,-92.342537,September 26, 2020
1805722,Illinois,Chicago,2400  W Lithuanian Plaza Ct,0,4,"2400  W Lithuanian Plaza Ct, Chicago Illinois",41.7682602,-87.6882371,September 26, 2020
1806368,Missouri,Saint Louis,4700  Vernon Ave,0,5,"4700  Vernon Ave, Saint Louis Missouri",38.65687464646464,-90.2545756969697,September 26, 2020
1806500,Pennsylvania,Philadelphia,1300  Sanger St,0,4,"1300  Sanger St, Philadelphia Pennsylvania",40.026701,-75.078768,September 25, 2020
1802862,Minnesota,Minneapolis,200 W Broadway Ave,0,5,"200 W Broadway Ave, Minneapolis Minnesota",45.011374,-93.3167106,September 23, 2020
1800886,Ohio,Struthers,111 Perry St,1,4,"111 Perry St, Struthers Ohio",41.0514621346764,-80.58748364955382,September 21, 2020
1799748,Illinois,Chicago,12200  S May St,0,4,"12200  S May St, Chicago Illinois",41.67209,-87.6505352306892,September 19, 2020
1799703,Illinois,Chicago,6900  S Claremont Ave,0,4,"6900  S Claremont Ave, Chicago Illinois",41.767767,-87.68212,September 19, 2020
1800188,New Jersey,Plainfield,523 W 3rd St,0,4,"523 W 3rd St, Plainfield New Jersey",40.61288316326531,-74.4268060612245,September 19, 2020
1799307,New York,Rochester,278 Pennsylvania Ave,2,14,"278 Pennsylvania Ave, Rochester New York",43.1666065,-77.5828153,September 19, 2020
1800779,Arkansas,West Memphis,900  Winchell St,0,5,"900  Winchell St, West Memphis Arkansas",35.1347,-90.190041,September 19, 2020
1799160,Arkansas,Little Rock,5311 Mabelvale Pike,0,4,"5311 Mabelvale Pike, Little Rock Arkansas",34.70139724410778,-92.3414465931537,September 18, 2020
1797620,Pennsylvania,Philadelphia,1800 Wallace St,2,3,"1800 Wallace St, Philadelphia Pennsylvania",39.965893,-75.167398,September 16, 2020
1796684,California,San Jose,600  S 8th St,2,4,"600  S 8th St, San Jose California",37.330548,-121.876208,September 15, 2020
1796638,Illinois,Chicago,3500  W Lawrence Ave,0,5,"3500  W Lawrence Ave, Chicago Illinois",41.9685564,-87.71613464269521,September 15, 2020
1795391,Louisiana,Baker,Burgess Dr,0,4,"Burgess Dr, Baker Louisiana",30.6040888,-91.1532834,September 14, 2020
1794138,Tennessee,Manchester,I-24 and McMinnville Hwy,3,3,"I-24 and McMinnville Hwy, Manchester Tennessee",35.5131424,-86.0410641,September 13, 2020
1793826,Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,"3950 Stahl Dr SE, Grand Rapids Michigan",42.9145322,-85.5705967,September 13, 2020
1793559,Florida,Tampa,5110 N 40th St,0,4,"5110 N 40th St, Tampa Florida",27.991831591836736,-82.41418920408162,September 13, 2020
1794086,Illinois,Chicago,6100  S Throop St,1,3,"6100  S Throop St, Chicago Illinois",41.783084,-87.65725,September 13, 2020
1793521,New Jersey,New Brunswick,32 Delafield St,2,7,"32 Delafield St, New Brunswick New Jersey",40.49909351724138,-74.45650310344827,September 13, 2020
1792650,Illinois,Chicago,100  N Pine Ave,2,4,"100  N Pine Ave, Chicago Illinois",41.882387,-87.763371,September 12, 2020
1791482,Louisiana,New Orleans,4100  Rayne Dr,3,2,"4100  Rayne Dr, New Orleans Louisiana",29.999099,-90.072074,September 10, 2020
1788401,Maryland,Baltimore,2300  Greenmount Ave,0,5,"2300  Greenmount Ave, Baltimore Maryland",39.31536404444444,-76.60963104444444,September 8, 2020
1788168,Louisiana,New Orleans,1500  Freret St,0,4,"1500  Freret St, New Orleans Louisiana",29.943825,-90.084386,September 7, 2020
1787977,Tennessee,Memphis,6555 Lost Oak Dr,0,4,"6555 Lost Oak Dr, Memphis Tennessee",35.061264137052326,-89.84410174104657,September 6, 2020
1786829,Colorado,Commerce City,6700  Birch St,0,4,"6700  Birch St, Commerce City Colorado",39.81845866085633,-104.9364530307874,September 6, 2020
1787286,Missouri,Kansas City,3999 Swope Pkwy,0,6,"3999 Swope Pkwy, Kansas City Missouri",39.03844825120736,-94.5475482353184,September 6, 2020
1786890,Missouri,Saint Louis,5700  Minerva Ave,1,3,"5700  Minerva Ave, Saint Louis Missouri",38.667466,-90.281083,September 6, 2020
1787006,Louisiana,New Iberia,1752 Center St,0,5,"1752 Center St, New Iberia Louisiana",29.987502666666668,-91.83781988888887,September 6, 2020
1787387,Maryland,Baltimore,4900  Reisterstown Rd,0,4,"4900  Reisterstown Rd, Baltimore Maryland",39.34198445,-76.67815505857888,September 6, 2020
1786488,Texas,Houston,9940 Fondren Rd,0,4,"9940 Fondren Rd, Houston Texas",29.6560782,-95.5083596,September 5, 2020
1786449,Maryland,Baltimore,2000  W Lexington St,1,3,"2000  W Lexington St, Baltimore Maryland",39.290591,-76.648993,September 5, 2020
1786806,Arkansas,Little Rock,400 President Clinton Ave,0,4,"400 President Clinton Ave, Little Rock Arkansas",34.7476875,-92.2665069,September 5, 2020
1805455,South Carolina,Anderson,R St and Chase Ave,1,3,"R St and Chase Ave, Anderson South Carolina",34.527349,-82.48418,September 3, 2020
1785358,Florida,Miami,2000  NW 71st St,1,3,"2000  NW 71st St, Miami Florida",25.839341,-80.230413,September 3, 2020
1785108,Pennsylvania,Philadelphia,700  E Chelten Ave,0,6,"700  E Chelten Ave, Philadelphia Pennsylvania",40.044289,-75.1659,September 3, 2020
1785593,Arkansas,Little Rock,19 Nandina Cir,0,4,"19 Nandina Cir, Little Rock Arkansas",34.654174,-92.431086,September 3, 2020
1783582,Pennsylvania,Philadelphia,1800  Moore St,2,2,"1800  Moore St, Philadelphia Pennsylvania",39.928806,-75.175465,September 2, 2020
1784141,Georgia,Albany,1400  E Residence Ave,1,3,"1400  E Residence Ave, Albany Georgia",31.582041,-84.1198,September 2, 2020
1825993,Pennsylvania,Philadelphia,1500  W Clearfield St,0,5,"1500  W Clearfield St, Philadelphia Pennsylvania",40.00016,-75.155078,August 31, 2020
1782962,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,"2660 Old Bainbridge Rd, Tallahassee Florida",30.480035810313662,-84.31675680395956,August 31, 2020
1780301,Kentucky,Lexington,545 N Upper St,0,7,"545 N Upper St, Lexington Kentucky",38.0546493,-84.48873401231398,August 30, 2020
1780199,Illinois,Zion,2300  Joppa Ave,1,3,"2300  Joppa Ave, Zion Illinois",42.45402,-87.853372,August 30, 2020
1779981,New York,Buffalo,500  Fillmore Ave,1,4,"500  Fillmore Ave, Buffalo New York",42.88705066542078,-78.83935373592054,August 30, 2020
1784122,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,"5317 Oxford Ave, Philadelphia Pennsylvania",40.02890888,-75.08520088,August 30, 2020
1779718,Illinois,Chicago,11601 S Western Ave,1,4,"11601 S Western Ave, Chicago Illinois",41.682405,-87.68046094091581,August 30, 2020
1780091,Kentucky,Madisonville,400  Elm St,0,5,"400  Elm St, Madisonville Kentucky",37.335783,-87.504939,August 30, 2020
1778571,Illinois,Rock Island,1800 2nd Ave,1,5,"1800 2nd Ave, Rock Island Illinois",41.510145,-90.513777,August 29, 2020
1778435,Minnesota,Minneapolis,2400  Irving Ave N,0,4,"2400  Irving Ave N, Minneapolis Minnesota",44.9781921,-93.2994505,August 28, 2020
1778542,Pennsylvania,Chester,2900  W 2nd St,1,3,"2900  W 2nd St, Chester Pennsylvania",39.8363627,-75.3793086,August 28, 2020
1779023,Texas,Dallas,2600  Elm St,1,4,"2600  Elm St, Dallas Texas",32.784043,-96.786382,August 28, 2020
1777607,Oregon,Portland,10500  NE Halsey St,1,3,"10500  NE Halsey St, Portland Oregon",45.5335814,-122.5758782,August 27, 2020
1777180,Michigan,Pontiac,252 Carriage Circle Dr,3,1,"252 Carriage Circle Dr, Pontiac Michigan",42.63206786058176,-83.26167142451234,August 26, 2020
1777400,Pennsylvania,Philadelphia,5500  Chew Ave,0,4,"5500  Chew Ave, Philadelphia Pennsylvania",40.04332,-75.161499,August 26, 2020
1776189,Virginia,Norfolk,800  E Princess Anne Rd,0,5,"800  E Princess Anne Rd, Norfolk Virginia",36.857574,-76.276222,August 25, 2020
1775249,New York,Rochester,70  Flower St,0,4,"70  Flower St, Rochester New York",43.17648205263158,-77.61593194736842,August 25, 2020
1774123,Michigan,Detroit,11938 E McNichols Rd,0,4,"11938 E McNichols Rd, Detroit Michigan",42.4193932,-83.0288484,August 24, 2020
1773194,California,Sacramento,1200  Helena Ave,1,3,"1200  Helena Ave, Sacramento California",38.616462,-121.439084,August 24, 2020
1774138,Florida,West Palm Beach,1000  18th St,0,4,"1000  18th St, West Palm Beach Florida",26.729438,-80.06132,August 24, 2020
1773996,Virginia,Richmond,2300  Bethel St,1,4,"2300  Bethel St, Richmond Virginia",37.555212,-77.418447,August 24, 2020
1772623,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,"2901 W 28th Ave, Pine Bluff Arkansas",34.2019,-92.032557,August 23, 2020
1772513,New York,Brooklyn,2946 W 23rd St,1,3,"2946 W 23rd St, Brooklyn New York",40.574682512195125,-73.98992443902439,August 23, 2020
1772438,Illinois,Champaign,100  Kenwood Rd,0,4,"100  Kenwood Rd, Champaign Illinois",40.11358046625767,-88.28620325460122,August 23, 2020
1773006,Illinois,Chicago,6600 S Halsted St,0,4,"6600 S Halsted St, Chicago Illinois",41.77403595,-87.64501918937961,August 23, 2020
1772764,Illinois,Rockford,1300  10th St,1,3,"1300  10th St, Rockford Illinois",42.254077,-89.075189,August 22, 2020
1769444,Pennsylvania,Philadelphia,700  S 55th St,0,4,"700  S 55th St, Philadelphia Pennsylvania",39.949594,-75.233242,August 19, 2020
1769489,Illinois,Chicago,8500  S Parnell Ave,0,6,"8500  S Parnell Ave, Chicago Illinois",41.739499,-87.637764,August 19, 2020
1767747,Illinois,Rockford,3001 Harney Ct,0,4,"3001 Harney Ct, Rockford Illinois",42.261662,-89.048798,August 18, 2020
1767402,Texas,Dayton,County Rd 4901,3,2,"County Rd 4901, Dayton Texas",39.745144,-84.265202,August 17, 2020
1765624,Ohio,Cincinnati,700  Chalfonte Pl,1,3,"700  Chalfonte Pl, Cincinnati Ohio",39.150064,-84.487695,August 16, 2020
1765636,Ohio,Cincinnati,70 E McMicken Ave,2,9,"70 E McMicken Ave, Cincinnati Ohio",39.11525489473684,-84.51499547368421,August 16, 2020
1765658,Kentucky,Lexington,1000  Newtown Ct,1,3,"1000  Newtown Ct, Lexington Kentucky",38.077166,-84.493804,August 16, 2020
1766423,Ohio,Cincinnati,700  Chalfonte Pl,1,3,"700  Chalfonte Pl, Cincinnati Ohio",39.150064,-84.487695,August 16, 2020
1766380,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,"W Alameda Ave and S Federal Blvd, Denver Colorado",39.7110066,-105.0244649,August 16, 2020
1765890,New York,Rochester,501 Thurston Rd,0,5,"501 Thurston Rd, Rochester New York",43.1349323,-77.6512,August 15, 2020
1764756,Alabama,Troy,4100 US-231 S,2,3,"4100 US-231 S, Troy Alabama",31.8039165,-85.9865788,August 15, 2020
1764619,New York,New York (Manhattan),111 Lenox Ave,0,4,"111 Lenox Ave, New York (Manhattan) New York",40.80184335,-73.95030280009885,August 14, 2020
1762951,New Jersey,Newark,N 12th St,1,4,"N 12th St, Newark New Jersey",40.7675713,-74.188803,August 12, 2020
1762997,Ohio,Dayton,2049 Catalpa Dr,1,3,"2049 Catalpa Dr, Dayton Ohio",39.78505657249993,-84.22573275124083,August 12, 2020
1759873,Colorado,Denver,1400  W Byers Pl,0,9,"1400  W Byers Pl, Denver Colorado",39.712066,-105.006436,August 9, 2020
1758966,District of Columbia,Washington,3300  Dubois Pl SE,1,21,"3300  Dubois Pl SE, Washington District of Columbia",38.8853842,-76.9595747746435,August 9, 2020
1760207,Mississippi,Jackson,3600  Cromwell St,0,4,"3600  Cromwell St, Jackson Mississippi",32.34316,-90.214896,August 9, 2020
1760261,Texas,Houston,9700 Homestead Rd,0,4,"9700 Homestead Rd, Houston Texas",29.85213175,-95.29994565,August 9, 2020
1759425,Kentucky,Paducah,900  Boyd St,1,4,"900  Boyd St, Paducah Kentucky",37.091411,-88.610443,August 8, 2020
1758838,Pennsylvania,Philadelphia,1101 N 38th St,0,6,"1101 N 38th St, Philadelphia Pennsylvania",39.973368,-75.199158,August 8, 2020
1759439,Massachusetts,Brockton,124 Laureston St,0,5,"124 Laureston St, Brockton Massachusetts",42.0682128,-71.01905978436238,August 8, 2020
1759237,Alabama,Birmingham (Ensley),426 18th St,1,5,"426 18th St, Birmingham (Ensley) Alabama",33.5145258,-86.89695564,August 8, 2020
1758774,New York,Albany,First St and Quail St,1,3,"First St and Quail St, Albany New York",42.659046,-73.7798318,August 8, 2020
1757380,California,Oakland,4500  Fairfax Ave,1,3,"4500  Fairfax Ave, Oakland California",37.780711,-122.205662,August 6, 2020
1756248,Illinois,Chicago,700  S Karlov Ave,0,4,"700  S Karlov Ave, Chicago Illinois",41.872194,-87.727947,August 5, 2020
